date,actual,model,forecast,lower_80,upper_80,lower_95,upper_95,error,abs_error,pct_error
2025-11-16,41.129201460282815,Calendar ARIMA errors,53.74955956374078,42.81157425702404,64.68754487045751,37.0213545964417,70.47776453103987,-12.620358103457967,12.620358103457967,30.68466601678385
2025-11-17,41.61853320428363,Calendar ARIMA errors,44.754223907584255,33.81623392355364,55.69221389161487,28.0260117869509,61.482436028217606,-3.135690703300625,3.135690703300625,7.534361405552565
2025-11-18,28.44695631696692,Calendar ARIMA errors,43.235983226172756,32.297988698078385,54.17397775426713,26.5077641559936,59.964202296351914,-14.789026909205838,14.789026909205838,51.9880817631975
2025-11-19,26.293769766419427,Calendar ARIMA errors,42.57176195179548,31.63376300909131,53.50976089449965,25.84353613005326,59.2999877735377,-16.277992185376053,16.277992185376053,61.90817189768343
2025-11-20,30.735292198044625,Calendar ARIMA errors,43.02170050956806,32.08369727802004,53.95970374111609,26.2934681286052,59.74993289053093,-12.286408311523438,12.286408311523438,39.97491949110247
2025-11-21,29.66820146468469,Calendar ARIMA errors,45.02342009081981,34.085412692610944,55.96142748902868,28.295181337499084,61.751658844140536,-15.355218626135123,15.355218626135123,51.75648629868274
2025-11-22,36.3861551851108,Calendar ARIMA errors,51.321490515878104,40.38347906971053,62.259501962045675,34.59324557173878,68.04973546001743,-14.935335330767302,14.935335330767302,41.04675323563407
2025-11-23,41.707729922888845,Calendar ARIMA errors,53.81051711037896,42.87250173157314,64.74853248918478,37.082266151788446,70.53876806896947,-12.102787187490115,12.102787187490115,29.01809139424826
2025-11-24,35.6144572145289,Calendar ARIMA errors,44.81514306810887,33.87712386869989,55.753162267517844,28.08688626641006,61.54339986980767,-9.20068585357997,9.20068585357997,25.834131903676898
2025-11-25,40.60862054685929,Calendar ARIMA errors,43.29686455130988,32.358841640141094,54.23488746247867,26.568602072964303,60.02512702965546,-2.6882440044505884,2.6882440044505884,6.619885059500007
2025-11-26,28.533376282273657,Calendar ARIMA errors,42.63260598436991,31.69457946718383,53.57063250155599,25.9043379910968,59.360873977643024,-14.099229702096252,14.099229702096252,49.41311383068042
2025-11-27,28.994074890163787,Calendar ARIMA errors,43.082507784616695,32.14447776414337,54.02053780509002,26.354234433528088,59.8107811357053,-14.088432894452907,14.088432894452907,48.590730857332495
2025-11-28,34.30957327792872,Calendar ARIMA errors,45.08419113570335,34.14615771174616,56.022224559660536,28.355912579435362,61.81246969197134,-10.77461785777463,10.77461785777463,31.40411502787742
2025-11-29,34.56390472995639,Calendar ARIMA errors,51.38222585039118,40.44418911991024,62.32026258087212,34.65394223723149,68.11050946355087,-16.81832112043479,16.81832112043479,48.65862596206736
2025-11-30,32.44768217039284,Calendar ARIMA errors,53.87121724685874,42.93317730405188,64.8092571896656,37.14292872087051,70.59950577284698,-21.423535076465903,21.423535076465903,66.02485491556618
2025-12-01,22.34010264334198,Calendar ARIMA errors,41.602265793078885,30.66422272946035,52.54030885669742,24.873972494221075,58.33055909193669,-19.262163149736907,19.262163149736907,86.2223574226845
2025-12-02,19.728076314902665,Calendar ARIMA errors,40.083953080974844,29.145906985451763,51.02199917649793,23.355655145219174,56.812251016730514,-20.35587676607218,20.35587676607218,103.18226897112756
2025-12-03,20.856663976659014,Calendar ARIMA errors,39.4196608093303,28.481611768276956,50.35770985038365,22.69135836877483,56.14796324988578,-18.56299683267129,18.56299683267129,89.00271325004516
